url,sku_id,价格,品牌,商品名,厂家,通用名,规格,批准文号,剂型
https://item.jd.com/100014238986.html,1.00014E+11,21,马应龙,马应龙金玄痔科熏洗散,马应龙药业集团股份有限公司,金玄痔科熏洗散,55g*4袋,国药准字Z20080020,其他
https://item.jd.com/100004997373.html,1.00005E+11,19,泊松,泊松复方甘草酸苷胶囊,潍坊中狮制药有限公司,复方甘草酸苷胶囊,25mg*45粒,国药准字H20080677,胶囊剂
https://item.jd.com/100020031581.html,1.0002E+11,37.8,羚锐,羚锐壮骨麝香止痛膏,河南羚锐制药股份有限公司,壮骨麝香止痛膏,7cm*10cm*10贴*6袋,国药准字Z41020300,贴膏剂
https://item.jd.com/3365302.html,3365302,7,羚锐,羚锐壮骨麝香止痛膏,河南羚锐制药股份有限公司,壮骨麝香止痛膏,7cm*10cm*10贴,国药准字Z41020300,贴膏剂
https://item.jd.com/100024868940.html,1.00025E+11,60.8,羚锐,羚锐壮骨麝香止痛膏,河南羚锐制药股份有限公司,壮骨麝香止痛膏,7cm*10cm*10贴*10袋,国药准字Z41020300,贴膏剂
https://item.jd.com/3325016.html,3325016,32,羚锐,羚锐壮骨麝香止痛膏,河南羚锐制药股份有限公司,壮骨麝香止痛膏,7cm*10cm*5贴*2袋,国药准字Z41020300,贴膏剂
https://item.jd.com/100034903754.html,1.00035E+11,108,羚锐,羚锐壮骨麝香止痛膏,河南羚锐制药股份有限公司,壮骨麝香止痛膏,7cm*10cm*5贴*2袋*5盒,国药准字Z41020300,贴膏剂
https://item.jd.com/2812157.html,2812157,4.5,羚锐,羚锐7cm*10cm*4贴,河南羚锐制药股份有限公司,壮骨麝香止痛膏,7cm*10cm*4贴,国药准字Z41020300,贴膏剂
https://item.jd.com/100020238042.html,1.0002E+11,33,丽芙,丽芙甲硝唑凝胶,江苏知原药业股份有限公司,甲硝唑凝胶,20g：0.15g*20g*2盒,国药准字H10980213,凝胶剂
https://item.jd.com/100022227843.html,1.00022E+11,33,丽芙,丽芙甲硝唑凝胶,江苏知原药业股份有限公司,甲硝唑凝胶,20g：0.15g*40g,国药准字H10980213,凝胶剂
https://item.jd.com/6758029.html,6758029,18,丽芙,丽芙20g,江苏知原药业股份有限公司,甲硝唑凝胶,20g：0.15g 20克,国药准字H10980213,凝胶剂
https://item.jd.com/100025499770.html,1.00025E+11,46.6,丽芙,丽芙甲硝唑凝胶,江苏知原药业股份有限公司,甲硝唑凝胶,（20g：0.15g）20g*3盒,国药准字H10980213,凝胶剂
https://item.jd.com/6605820.html,6605820,82,反映亭,反映亭沙利度胺片,常州制药厂有限公司,沙利度胺片,50mg*20片,国药准字H32026130,片剂
https://item.jd.com/100026505677.html,1.00027E+11,35,银可络（yingkeluo）,银可络银杏叶片,深圳海王药业有限公司,银杏叶片,96片,国药准字Z20027956,片剂
https://item.jd.com/100003279018.html,1.00003E+11,43,诺欣妥,诺欣妥沙库巴曲缬沙坦钠片 100mg*14片/盒  用于射血分数降低的慢性心力衰竭,Novartis Singapore Pharmaceutical Manufacturing Private. Ltd./分包装北京诺华制药有限公司,沙库巴曲缬沙坦钠片,100mg*14片/盒,国药准字J20190002（H20170363 H20181248）,片剂
https://item.jd.com/100013881803.html,1.00014E+11,51.6,阿斯德,阿斯德铝镁匹林片,山东中健康桥制药有限公司,铝镁匹林片(Ⅱ),24片,国药准字H20174102,片剂
https://item.jd.com/100035834992.html,1.00036E+11,42.5,普正,普正红花逍遥片,江西普正制药股份有限公司,红花逍遥片,0.39g*12片*3板,国药准字Z20080299,片剂
https://item.jd.com/100025429789.html,1.00025E+11,36.2,维和,维和血塞通胶囊,云南维和药业股份有限公司,血塞通胶囊,100mg*10粒*3板/盒,国药准字Z53021144,胶囊剂
https://item.jd.com/7018073.html,7018073,82,力奥来素,力奥来素10mg*30片,NovartisFarmaS.p.A,巴氯芬片,10mg*30片,H20140326,片剂
https://item.jd.com/100005562096.html,1.00006E+11,39,碑林,碑林金嗓利咽胶囊,西安碑林药业股份有限公司,金嗓利咽胶囊,0.4g*18粒/板,国药准字Z61020023,胶囊剂
https://item.jd.com/4220379.html,4220379,40,步长,步长肝爽颗粒,保定天浩制药有限公司,肝爽颗粒,3g*9袋,国药准字Z20027671,颗粒剂
https://item.jd.com/100007983948.html,1.00008E+11,26,可乐必妥,可乐必妥左氧氟沙星片,第一三共制药（北京）有限公司,左氧氟沙星片,0.1g*10片,国药准字H20000655,片剂
https://item.jd.com/100029624881.html,1.0003E+11,36,仁和,仁和黄芪精,台州南峰药业有限公司,黄芪精,10ml*15支,国药准字Z33020783,合剂（含口服液）
https://item.jd.com/2810411.html,2810411,79,仁和,仁和阿胶益寿口服液,江西半边天药业有限公司,阿胶益寿口服液,20ml*14支,国药准字Z36021276,其他
https://item.jd.com/4335400.html,4335400,39,普正,普正普正 裸花紫珠颗粒 3g*9袋,江西普正制药股份有限公司,裸花紫珠颗粒,3g*9袋,国药准字Z20060378,冲剂
https://item.jd.com/100022463734.html,1.00022E+11,52.2,太极,太极强力天麻杜仲丸 0.25g*36粒/板*6板/盒,太极集团重庆桐君阁药厂有限公司,强力天麻杜仲丸,0.25g*36粒/板*6板/盒,国药准字Z20026855,丸剂
https://item.jd.com/8672576.html,8672576,15,匹得邦,匹得邦莫匹罗星软膏,湖北人福成田药业有限公司,莫匹罗星软膏,2%*10g,国药准字H20133067,软膏剂
https://item.jd.com/100017620336.html,1.00018E+11,26.8,匹得邦,匹得邦莫匹罗星软膏,湖北人福成田药业有限公司,莫匹罗星软膏,2%*15g,国药准字H20133067,软膏剂
https://item.jd.com/2943892.html,2943892,10,匹得邦,匹得邦5g,湖北人福成田药业有限公司,莫匹罗星软膏,2%*5g,国药准字H20133067,软膏剂
https://item.jd.com/100023193074.html,1.00023E+11,49.4,啄木鸟,啄木鸟复方卡比多巴片,精华制药集团股份有限公司,复方卡比多巴片,20片,国药准字H10950085,片剂
https://item.jd.com/6016114.html,6016114,109,鼎炉,鼎炉八宝丹胶囊,厦门中药厂有限公司,八宝丹胶囊,0.3g*6粒*2板,国药准字Z10940006,胶囊剂
https://item.jd.com/3116785.html,3116785,49.9,撒隆巴斯（SALONPAS）,撒隆巴斯6.5cm*4.2cm*40贴,久光制药株式会社,复方水杨酸甲酯薄荷醇贴剂,6.5cm*4.2cm*40贴,H20130897,其他
https://item.jd.com/2805881.html,2805881,28.5,撒隆巴斯（SALONPAS）,撒隆巴斯6.5cm*4.2cm*20贴,"Hisamitsu Pharmaceutical Co.,Inc.",复方水杨酸甲酯薄荷醇贴剂,6.5cm*4.2cm*20贴,H20130898,其他
https://item.jd.com/3545732.html,3545732,17.8,撒隆巴斯（SALONPAS）,撒隆巴斯复方水杨酸甲酯薄荷醇贴剂,"Hisamitsu Pharmaceutical Co.,Inc.",复方水杨酸甲酯薄荷醇贴剂,6.5cm*4.2cm*10贴,H20130898,其他
https://item.jd.com/100014111450.html,1.00014E+11,123,喜美欣,喜美欣丁二磺酸腺苷蛋氨酸肠溶片,浙江海正药业股份有限公司,丁二磺酸腺苷蛋氨酸肠溶片,0.5g*10片,国药准字H20133197,片剂
https://item.jd.com/2951304.html,2951304,19.9,妇炎洁,妇炎洁甲硝唑氯己定洗剂,江西药都仁和制药有限公司,甲硝唑氯己定洗剂,300ml*1瓶/盒,国药准字H20043498,洗剂
https://item.jd.com/2919115.html,2919115,22,同仁堂（TRT）,同仁堂归芍地黄丸,北京同仁堂科技发展股份有限公司制药厂,归芍地黄丸,9g*10丸,国药准字Z11020879,丸剂
https://item.jd.com/100005801603.html,1.00006E+11,54.5,朗迪,朗迪碳酸钙D3片(Ⅱ) 60片,北京朗迪制药有限公司委托山西振东制药股份有限公司生产,碳酸钙D3片（Ⅱ）,60片,国药准字H20093675,片剂
https://item.jd.com/4165381.html,4165381,32,朗迪,朗迪碳酸钙D3片（II）30片,北京朗迪制药有限公司,碳酸钙D3片（Ⅱ）,30片,国药准字H20093675,片剂
https://item.jd.com/5137978.html,5137978,16.5,禾正,禾正五酯胶囊,四川禾正制药有限责任公司,五酯胶囊,11.25mg*24粒,国药准字Z10983013,胶囊剂
https://item.jd.com/100012655812.html,1.00013E+11,21.4,倍悦,倍悦厄贝沙坦氢氯噻嗪片,浙江华海药业股份有限公司,厄贝沙坦氢氯噻嗪片,150mg：12.5mg*28片,国药准字H20058709,片剂
https://item.jd.com/3388776.html,3388776,18.9,万通,万通益气养血口服液,通化万通药业股份有限公司,益气养血口服液,10ml*10支,国药准字Z22021272,合剂
https://item.jd.com/5244836.html,5244836,70,明之欣,明之欣他克莫司软膏,四川明欣药业有限责任公司,他克莫司软膏,0.1%（10g：10mg）*10g,国药准字H20123430,软膏剂
https://item.jd.com/3028892.html,3028892,31.5,小施尔康,小施尔康30粒,中美上海施贵宝制药有限公司,小儿多维生素咀嚼片(10),复方*30片,国药准字H10930016,片剂
https://item.jd.com/2935848.html,2935848,31,国风（GuofenG）,国风0.15g*10粒,上海医药集团青岛国风药业股份有限公司,多糖铁复合物胶囊,0.15g（按铁计算）*10粒,国药准字H20030033,胶囊剂
https://item.jd.com/100017450156.html,1.00017E+11,62,国风（GuofenG）,国风多糖铁复合物胶囊  ,上海医药集团青岛国风药业股份有限公司,多糖铁复合物胶囊,0.15g*10粒*2板,国药准字H20030033,胶囊剂
https://item.jd.com/100020344338.html,1.0002E+11,168,国风（GuofenG）,国风6盒装 国风 红源达 多糖铁复合物胶囊 0.15g*10粒  缺铁性贫血,上海医药集团青岛国风药业股份有限公司,多糖铁复合物胶囊,0.15克*10粒*6盒,国药准字H20030033,胶囊剂
https://item.jd.com/5520132.html,5520132,38,国风（GuofenG）,国风多糖铁复合物胶囊 12粒,上海医药集团青岛国风药业股份有限公司,多糖铁复合物胶囊,0.15克（按铁计算）*12粒,国药准字H20030033,胶囊剂
https://item.jd.com/100035720550.html,1.00036E+11,282,国风（GuofenG）,国风 多糖铁复合物胶囊0.15g*10粒*10盒,上海医药集团青岛国风药业股份有限公司,多糖铁复合物胶囊,0.15g（按铁计算）*10粒*10盒,国药准字H20030033,胶囊剂
https://item.jd.com/3120971.html,3120971,15.5,丽珠,丽珠枸橼酸铋钾胶囊,丽珠集团丽珠制药厂,枸橼酸铋钾胶囊,0.3g*20粒,国药准字H10920098,胶囊剂
https://item.jd.com/7237090.html,7237090,259,赛氏,赛氏25mg*50粒,杭州中美华东制药有限公司,环孢素软胶囊,25mg*50粒,国药准字H10960122,胶囊剂
https://item.jd.com/100049997907.html,1.0005E+11,266,丽珠维三联,丽珠维三联【14盒装】丽珠维三联 枸橼酸铋钾片/替硝唑片/克拉霉素片组合包装 8片/盒 幽门螺杆菌治疗药 十二指肠溃疡,丽珠集团丽珠制药厂,枸橼酸铋钾片/替硝唑片/克拉霉素片组合包装,8片/盒*14,国药准字H10900084/国药准字H10950320/国药准字H10960227,片剂
https://item.jd.com/3866875.html,3866875,19,丽珠维三联,丽珠维三联枸橼酸铋钾片/替硝唑片/克拉霉素片组合包装 8片/盒,丽珠集团丽珠制药厂,枸橼酸铋钾片/替硝唑片/克拉霉素片组合包装,8片/盒,国药准字H10900084/国药准字H10950320/国药准字H10960227,片剂
https://item.jd.com/100042408240.html,1.00042E+11,330,丽珠维三联,丽珠维三联枸橼酸铋钾片/替硝唑片/克拉霉素片组合包装,丽珠集团丽珠制药厂,枸橼酸铋钾片/替硝唑片/克拉霉素片组合包装,112片/盒,国药准字H10900084/国药准字H10950320/国药准字H10960227,片剂
https://item.jd.com/100018838151.html,1.00019E+11,68,泌特（Mite）,泌特复方阿嗪米特肠溶片,扬州一洋制药有限公司,复方阿嗪米特肠溶片,10片*4板,国药准字H20000232,片剂
https://item.jd.com/100033854103.html,1.00034E+11,16,恩威,恩威克霉唑栓,威海华新药业集团有限公司,克霉唑栓,0.15g*7粒/盒,国药准字H37021375,栓剂
https://item.jd.com/3157072.html,3157072,52.8,明仁（MINGREN）,明仁颈痛颗粒,山东明仁福瑞达制药股份有限公司,颈痛颗粒,4克/袋*12袋/盒,国药准字Z19991024,颗粒剂
https://item.jd.com/3325644.html,3325644,85,钙尔奇（Caltrate）,钙尔奇碳酸钙D3咀嚼片(II),惠氏制药有限公司,碳酸钙D3咀嚼片(II),60片,国药准字H10950030,片剂
https://item.jd.com/2943902.html,2943902,50,钙尔奇（Caltrate）,钙尔奇碳酸钙D3咀嚼片(II),惠氏制药有限公司,碳酸钙D3咀嚼片(II),30片,国药准字H10950030,片剂
https://item.jd.com/5663915.html,5663915,41.8,金珠雅砻,金珠雅砻二十五味珊瑚胶囊,西藏金珠雅砻藏药有限责任公司,二十五味珊瑚胶囊,0.5g*12粒*1板,国药准字Z20050736,胶囊剂
https://item.jd.com/100025194948.html,1.00025E+11,117,达力士,达力士卡泊三醇软膏,LEO Laboratories Limited,卡泊三醇软膏,30g：1.50mg 30g/支,国药准字HJ20160069,其他
https://item.jd.com/100028044651.html,1.00028E+11,16,正大丰海,正大丰海孟鲁司特钠颗粒,江苏正大丰海制药有限公司,孟鲁司特钠颗粒,0.5g：4mg*7袋,国药准字H20203044,颗粒剂
https://item.jd.com/100023184078.html,1.00023E+11,32.5,傲士,傲士银杏酮酯滴丸,浙江上药九旭药业有限公司,银杏酮酯滴丸,10mg*80丸,国药准字Z20050393,丸剂
https://item.jd.com/100016236602.html,1.00016E+11,30,傲士,傲士银杏酮酯滴丸,浙江九旭药业有限公司,银杏酮酯滴丸,10mg*60丸,国药准字Z20050393,丸剂
https://item.jd.com/100004616607.html,1.00005E+11,20,傲士,傲士银杏酮酯滴丸,浙江九旭药业有限公司,银杏酮酯滴丸,40丸/瓶/盒,国药准字Z20050393,丸剂
https://item.jd.com/100010257153.html,1.0001E+11,29,帝益,帝益盐酸苯海索片,江苏天士力帝益药业有限公司,盐酸苯海索片,2mg*100片,国药准字H32023129,片剂
https://item.jd.com/5461971.html,5461971,58,致康,致康前列平胶囊,西安千禾药业股份有限公司,前列平胶囊,0.42g*15粒*3板,国药准字Z20025651,胶囊剂
https://item.jd.com/3957771.html,3957771,19,玉林,玉林消石片,广西玉林制药集团有限责任公司,消石片(薄膜衣片),0.32g*60片,国药准字Z45021657,片剂
https://item.jd.com/100017049386.html,1.00017E+11,81,雾舒,雾舒吸入用布地奈德混悬液,深圳太太药业有限公司,吸入用布地奈德混悬液,2ml：0.5mg *10支,国药准字H20203343,其他
https://item.jd.com/6009210.html,6009210,39,百奥,百奥蚓激酶肠溶胶囊,北京百奥药业有限责任公司,蚓激酶肠溶胶囊,30万单位*30粒/盒,国药准字H11021129,胶囊剂
https://item.jd.com/100007504238.html,1.00008E+11,29.47,久金,久金丹黄祛瘀胶囊,吉林龙鑫药业有限公司,丹黄祛瘀胶囊,0.4g*12s*3板,国药准字Z20026010,胶囊剂
https://item.jd.com/6748214.html,6748214,29.5,济川药业（JUMPCAN）,济川药业川芎清脑颗粒,济川药业集团有限公司,川芎清脑颗粒,10g*6袋,国药准字Z20060177,其他
https://item.jd.com/100018474566.html,1.00018E+11,19.2,托平,托平缬沙坦胶囊,天大药业(珠海)有限公司,缬沙坦胶囊,80mg*14粒,国药准字H20030777,胶囊剂
https://item.jd.com/100011239278.html,1.00011E+11,87,兰美抒,兰美抒盐酸特比萘芬片,康哲（湖南）制药有限公司,盐酸特比萘芬片,0.25g*7片/盒,国药准字H20184160,片剂
https://item.jd.com/4053502.html,4053502,22,乐孚亭,乐孚亭乐孚亭 盐酸安非他酮片 75mg*14片,万特制药(海南)有限公司,盐酸安非他酮片,75mg*14,国药准字H20070209,片剂
https://item.jd.com/100032338534.html,1.00032E+11,19.6,京诺,京诺瑞舒伐他汀钙片,浙江京新药业股份有限公司,瑞舒伐他汀钙片,5mg*7片*4板,国药准字H20080482,片剂
https://item.jd.com/3780511.html,3780511,280,莎尔福,莎尔福莎尔福 美沙拉秦肠溶片/0.5g*40片,Losan Pharma GmbH,美沙拉秦肠溶片,0.5g*40片,H20171358,片剂
https://item.jd.com/100047357329.html,1.00047E+11,52,红花牌,红花牌血府逐瘀胶囊,天津宏仁堂药业有限公司,血府逐瘀胶囊,0.4g*12粒*5板,国药准字Z12020223,胶囊剂
https://item.jd.com/100017833480.html,1.00018E+11,41,红花牌,红花牌血府逐瘀胶囊,天津宏仁堂药业有限公司,血府逐瘀胶囊,0.4g*12粒*4板,国药准字Z12020223,胶囊剂
https://item.jd.com/5777268.html,5777268,24,左拂,左拂盐酸左氧氟沙星滴耳液,深圳万和制药有限公司,盐酸左氧氟沙星滴耳液,0.5%(5ml),国药准字H20090024,其他
https://item.jd.com/4524603.html,4524603,22.9,左益,左益苯磺酸左旋氨氯地平片,浙江昂利康制药股份有限公司,苯磺酸左氨氯地平片,5mg*14片*1板/盒,国药准字H20083459,片剂
https://item.jd.com/100030445754.html,1.0003E+11,53.2,左益,左益苯磺酸左氨氯地平片,浙江昂利康制药股份有限公司,苯磺酸左氨氯地平片,5mg*15片*2板,国药准字H20083459,片剂
https://item.jd.com/5159224.html,5159224,30.8,白云山,白云山复方丹参片,广州白云山和记黄埔中药有限公司,复方丹参片,0.32g*200片,国药准字Z44023372,片剂
https://item.jd.com/2811961.html,2811961,14,尤卓尔,尤卓尔0.1%（20克：20毫克）,天津金耀药业有限公司,丁酸氢化可的松乳膏,0.1%（20g：20mg）*20g,国药准字H10940095,乳膏剂
https://item.jd.com/7811256.html,7811256,64,双海,双海双海 扶正化瘀片 48片,上海黄海制药有限责任公司,扶正化瘀片,0.4g*48片,国药准字Z20050546,片剂
https://item.jd.com/3543616.html,3543616,29.5,康缘,康缘复方南星止痛膏,江苏康缘阳光药业有限公司,复方南星止痛膏,10cm*13cm*6贴,国药准字Z10970019,贴膏剂
https://item.jd.com/4725284.html,4725284,19.5,仲景,仲景生脉饮(党参方),仲景宛西制药股份有限公司,生脉饮(党参方),10ml*12支,国药准字Z41022071,其他
https://item.jd.com/4086372.html,4086372,24.9,同仁堂（TRT）,同仁堂 肾炎康复片 0.48*45片,天津同仁堂集团股份有限公司,肾炎康复片,0.48g*45片,国药准字Z10940034,片剂
https://item.jd.com/100043546887.html,1.00044E+11,210,同仁堂（TRT）,同仁堂肾炎康复片,天津同仁堂集团股份有限公司,肾炎康复片,0.48g*45片*10盒,国药准字Z10940034,片剂
https://item.jd.com/100012578980.html,1.00013E+11,47.5,颈复康,颈复康颈复康颗粒,颈复康药业集团有限公司,颈复康颗粒,5克*14袋,国药准字Z13022204,颗粒剂
https://item.jd.com/100041813267.html,1.00042E+11,98.8,颈复康,颈复康颈复康颗粒,颈复康药业集团有限公司,颈复康颗粒,5g*30袋,国药准字Z13022204,颗粒剂
